school,id,semester,urm_status,years_from_phd,repec_owndept,repec_semdept,phd_program,census_region
5fbd3e917be0ca399028b91fdc0071f7,89b3adc5de095202fa2893ab38d8dedd,2015-01-01,Non-URM female,17,Unranked,51-100,1,Midwest
5fbd3e917be0ca399028b91fdc0071f7,1289893673f461d32a460d7a129efef4,2019-08-01,Non-URM male,28,11-25,51-100,1,Midwest
5fbd3e917be0ca399028b91fdc0071f7,fade888c7b204af7fcd97402c25f9857,2014-08-01,Non-URM male,36,11-25,51-100,1,Midwest
5fbd3e917be0ca399028b91fdc0071f7,0452f73a25068e68f9a201f22cfd3911,2017-08-01,Non-URM male,15,51-100,51-100,1,Midwest
887b64dd6d47c82d2f27b7cd59b8856d,e4d8d39baec6ca12f324f4e8cf0aee52,2014-08-01,Non-URM female,9,11-25,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,ed89dc863fbaeba4cc8696b3f2bdda85,2019-01-01,Non-URM male,33,51-100,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,2c32a6675f72fffb504086ea8ce11011,2018-01-01,Non-URM male,,26-50,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,d773d8a77e0adeb4d6343aee1281a1ba,2019-01-01,Non-URM male,27,Unranked,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,d1e6ff4d982d909e3e341344ebb884b8,2016-01-01,Non-URM male,37,51-100,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,6b8e75b706bba0285bf28ce0867701fc,2017-08-01,Non-URM male,2,101-289,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,511ae511b383afa29ede2a645acfaa5c,2015-08-01,Non-URM male,0,Unranked,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,52befe268018459629ce75e76f109218,2015-08-01,Non-URM female,29,51-100,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,89b3adc5de095202fa2893ab38d8dedd,2018-08-01,Non-URM female,20,Unranked,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,c78697986100db641171e3bff658ef22,2016-01-01,Non-URM male,11,Unranked,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,ed70f1b8c0f2b75af7949ce4329a216b,2019-01-01,Non-URM male,12,11-25,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,af56ecd99aee2bca9ca2ccc886a79826,2018-08-01,Non-URM male,34,26-50,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,02c706f74c2571b9899d2b7b1afaf0b6,2019-08-01,Non-URM female,24,Unranked,Unranked,0,West
887b64dd6d47c82d2f27b7cd59b8856d,5209e5ea9af7cba5ecc80436eaa6554d,2019-08-01,Non-URM female,10,26-50,Unranked,0,West
861d791defcc38df58a707c8402657bb,cf9127e20dc3b6c37073d1ea19158ddc,2019-01-01,Non-URM male,8,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,f4d94da75d1346a7f55de7f8d65f0741,2019-01-01,Non-URM male,4,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,e6874a52dee748d21dfdc568f19938c2,2019-08-01,Non-URM male,12,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,2984f444f9a9b3a0e08c0c00f1b7eb25,2018-01-01,Non-URM male,4,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,7cfd8a79557ac84b614be10dac306345,2018-08-01,Non-URM male,24,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,533853ff80b6b6f51f2d6525c95442f2,2018-01-01,Non-URM male,4,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,1c59a74f150a6c7c21dde8defb78a11b,2015-08-01,Non-URM female,8,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,3c93bf49f2f1cea975b80abf0c12c16e,2014-08-01,Non-URM male,1,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,ed53b68fe3ecc7bd2d578fc4e5881a5c,2019-08-01,Non-URM male,5,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,c93e838cec431dd0ba23fbd91f7ade1f,2019-01-01,Non-URM male,8,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,c69040c159454de21f7cdb5fa2dbdcf7,2014-08-01,Non-URM male,6,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,2053a2e2233279ca2ef66da8c890e6f9,2018-08-01,Non-URM male,37,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,9fe8610fd0c2f759bfe950195b01a6b9,2018-01-01,Non-URM male,11,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,7719b09be2b9ffda30b22897df603674,2019-01-01,Non-URM male,22,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,eec7fdcbd6b82f9a1e00584162ea5cf2,2019-08-01,Non-URM female,20,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,9af0e2b6346396388864d799cf424302,2016-08-01,Non-URM male,,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,0d39b61708b53b080069f977ed36f701,2018-08-01,Non-URM male,7,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,a58344f053b6eebc7fafcef83cef4670,2017-08-01,Non-URM male,8,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,602d67a72d621257246a4025bfa3867d,2019-01-01,Non-URM male,7,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,f0052fdb73e8cb1af625bfbac72573b5,2018-01-01,Non-URM male,8,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,d0267dda9881cbc987f30fa8e816b091,2014-08-01,Non-URM male,18,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,d268ce0b18c7265e9a8274358a035857,2016-08-01,Non-URM female,0,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,54d14eee8928a39a7c8893b83f56a3da,2015-01-01,Non-URM male,14,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,26bb5f72944483860270bf185b2daf33,2015-08-01,Non-URM male,5,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,967347b9c6eceef831e0d93d8dd83ee9,2019-08-01,Non-URM female,4,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,aad1a4052aa42849263674c86a471a87,2019-01-01,Non-URM male,10,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,823b22473c15d1eb607f3e09256fc69f,2015-08-01,Non-URM male,49,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,2c8c0d9d2c303f6de5be0e59c0cec088,2016-01-01,Non-URM male,11,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,2d256ba495da716ae90edbeebd27af2d,2019-08-01,Non-URM male,8,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,9609230cfee42fc01faa9e88366b2d05,2019-01-01,Non-URM male,12,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,c7a74cbc56a99816c8cc0a91071496fb,2018-08-01,Non-URM female,5,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,ae59d2a4144aeba2fe8d17748189a2ef,2014-08-01,Non-URM male,5,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,023f75f6562c2389315bc4ff053719e3,2016-08-01,Non-URM male,2,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,4e8aace080fd5549de18df4459e81716,2016-01-01,Non-URM male,5,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,595018a0c4d3c9e4235855d541c3340d,2016-08-01,Non-URM male,18,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,5c09e89f8f78ca82922d204bb9533a42,2015-01-01,Non-URM male,31,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,f8c1d8cc36064e538c87ff3df848177c,2015-01-01,Non-URM male,3,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,a2abdc53e0e55a029aaa19facd92253c,2015-01-01,Non-URM male,33,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,8358d383eb3badd7f60d6f3310bf7a1b,2018-08-01,Non-URM male,18,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,394fd6adcb20c0d75fb63c525716f4e3,2018-08-01,Non-URM male,6,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,5ffb660e068353743b5bbc91b11d0946,2016-08-01,Non-URM male,17,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,200b14c55e8863a0571eeb3c1e197240,2017-08-01,Non-URM male,1,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,aca370bca8d22349c50e7f40d1b61326,2015-01-01,Non-URM male,3,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,eb6a55b3b33f5c2637e4b3ffad0600dd,2017-08-01,Non-URM male,20,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,1abdd730c76682e5bf23dd1e98a30310,2015-08-01,Non-URM female,22,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,8d8d06d556c6ab0397b3acf3985e107c,2019-01-01,Non-URM female,25,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,6a719027f4cbdd6e1d0b7cabde12a424,2016-08-01,Non-URM female,5,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,b2d6dee715fb2d51f6a45cd7f487ff0a,2014-08-01,Non-URM male,5,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,17080f252eafbcf510b361cf7b4b4add,2016-08-01,Non-URM male,11,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,15dbd8b7cf9e034e0113ee72d0885bec,2017-08-01,Non-URM male,18,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,0404eb83736aaae1d227666a025a4b59,2016-08-01,Non-URM male,18,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,79c1610ab1fcf59dbf2b280c6ac6da21,2019-01-01,Non-URM female,20,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,b7ac30b7ae018c573d97a7527c00795b,2018-08-01,Non-URM male,27,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,0bf2a02ea91232b89c80d2514624ea70,2014-08-01,Non-URM male,5,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,cd11222aa65c5fc1b64786b646f585bb,2017-08-01,Non-URM male,3,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,8d42981225ef228787092a087201cb90,2017-08-01,Non-URM male,17,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,35ba1d609ee5350f5b593ee0412b3197,2016-08-01,Non-URM male,2,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,8ef75ebc29761d805334e8af78400f11,2014-08-01,Non-URM female,1,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,e950d78a2eb57225e8f1438b4e405cb4,2016-01-01,Non-URM male,24,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,d169330113e9fa48c1ab6fc975cfd353,2018-01-01,Non-URM male,22,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,ec60ec724ea5166bc9988f9840d75d0a,2017-08-01,Non-URM male,8,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,5b1cc9cea7414c6d8b8ed19c6f55ef33,2018-08-01,Non-URM male,35,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,e4b04cac3328af4cfc11db2b77236598,2015-08-01,Non-URM male,10,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,62d1811c349a4d6b6923b3fc994df31a,2014-08-01,Non-URM female,6,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,f611326551068c4bb22d2d304083f89e,2015-08-01,Non-URM male,16,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,97be117376c9a3938d65f3ad6bb30935,2019-08-01,Non-URM male,9,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,30491d309207bb8758a97db49bde86fb,2014-08-01,Non-URM male,4,1-10,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,c8429efce3e9e4c8fcffe6dcb2059483,2018-08-01,Non-URM male,3,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,913c21eb1ebf2a1fd611c64cae08e56d,2014-08-01,Non-URM male,14,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,ff68f0d28757e92fe28f52ab6847e6c1,2015-08-01,Non-URM male,1,51-100,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,e733be8ba8d5b3cc6b71cb0018857384,2016-08-01,Non-URM female,21,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,a617044c227232f7a4081c36f6569a94,2019-08-01,Non-URM female,3,26-50,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,7bf4825ea50d88679090f4ee6ad45211,2016-08-01,Non-URM male,17,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,d7d7d529eb313bcaafb34e3d62b481a6,2016-08-01,Non-URM male,18,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,97670a6b59439433a7835d663ce34d56,2016-08-01,Non-URM male,4,Unranked,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,9bd23e8ef3cbfa9dd9f5db6a5f751604,2018-08-01,Non-URM male,4,101-289,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,eedb1ea342dcb79385e2d47a044511ea,2019-01-01,Non-URM male,14,11-25,101-289,1,Midwest
861d791defcc38df58a707c8402657bb,38c3858fe1f7f422b1e5ae15db9544f6,2017-08-01,Non-URM female,16,101-289,101-289,1,Midwest
63b8987747cd39ade345538e2ee46632,eddec6cb57a490af2d2fe358c4bf6f5d,2018-01-01,Non-URM male,0,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,ae9f745bb97e2fcb031b0198a3394f91,2018-01-01,Non-URM male,6,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,db4e43f2b8e4846c30f4275147b5afae,2016-01-01,Non-URM male,3,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,b13b62caca9d6889bc99653134c57d50,2016-08-01,Non-URM male,30,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,59697fed9aa675aa4e246469cc382fb1,2017-01-01,Non-URM male,35,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,39ca678ee92a2c7a2c1ec9c4e6ae9d5f,2018-01-01,Non-URM female,,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,f8c9cab3d7167cee242d498ebbfb3c61,2018-08-01,Non-URM male,28,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,6e6ecb19702d73a9213d5b970b6ab18d,2018-01-01,Non-URM female,6,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,ac1d06af95595ab338ff60b3a354bc8e,2018-01-01,Non-URM male,11,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,24254581988b8f39af36b86a7d55ea2a,2018-01-01,Non-URM male,5,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,ab01953ec26d78df21a31ef0563b8017,2018-01-01,Non-URM male,22,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,83a56ca2e6ba0c4529339657e5d5347c,2016-01-01,Non-URM male,0,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,71bde58e0e6b2b9c231e169be40501dc,2019-01-01,Non-URM male,18,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,ab294fbffc9d4f576e86c691aefcb02a,2014-08-01,Non-URM male,7,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,6e818b2da8491101a111761a32bc1b05,2017-08-01,Non-URM male,5,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,848dc03627381b59f89457f4a51cbdec,2018-01-01,Non-URM male,3,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,5a53b6d83af5874bc7f40b63fd6189bd,2015-08-01,Non-URM female,4,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,18abd8924d905ed4da43e90c327c8caf,2018-01-01,Non-URM male,10,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,e90f943f5536229b4572312f2117f6cd,2018-01-01,Non-URM female,10,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,c16a7206f21ae75f684e5bc53f77e7aa,2017-08-01,Non-URM male,4,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,f6f35a75efee63aa72902543d6a4a645,2015-08-01,Non-URM male,3,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,07175ba35f63c6756fb28b9df0f427f0,2016-01-01,Non-URM male,11,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,fb7cd0dc1ab82c0e10e838c05b035bd5,2018-08-01,Non-URM female,10,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,682b68a851a0e5045275dbfaa2769c61,2016-08-01,Non-URM male,13,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,385aba08fe3f458ebc7461c68138149c,2015-08-01,Non-URM male,29,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,8038328dd1991a29fbfcf74b0a49bcff,2014-08-01,Non-URM male,8,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,90da13d520b7048e5d46b1b911ee402c,2018-01-01,Non-URM male,3,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,ac1d06af95595ab338ff60b3a354bc8e,2014-08-01,Non-URM male,7,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,5122af85d837a42efc8e6e03243a8e13,2015-01-01,Non-URM male,10,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,9dafaffe437466de7f596b2389a677d2,2019-08-01,Non-URM male,17,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,59ad54d169ddf673511ebbc9584c6c69,2019-01-01,Non-URM male,4,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,8cf9f9e05f475188c67bda7b48a7492b,2018-08-01,Non-URM male,27,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,0a7938f875223708b5e37f641f8c7cea,2016-08-01,Non-URM male,19,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,15e3ebb29849b4f902a0f4274cf6f9a0,2018-08-01,Non-URM male,30,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,f47089cc441c9a8142049b482d79b3cc,2015-08-01,Non-URM male,2,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,949e332d7aa9c6f541f5265190de4b37,2016-08-01,Non-URM male,42,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,adcc6a4759c16e2babbcd17958958d71,2015-08-01,Non-URM male,5,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,497b41a3ff5b9a330aa704024c30ce62,2019-01-01,Non-URM male,17,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,23bc7e3f55a745ec7f3a48f1768d2f66,2016-08-01,Non-URM male,6,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,99171fc2343203417352dab574af7217,2017-08-01,Non-URM male,36,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,99171fc2343203417352dab574af7217,2014-08-01,Non-URM male,33,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,e20c84463c55065054bca27c954c2f50,2016-08-01,Non-URM male,14,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,486ca1d29b22faf930a272cf9070908a,2016-08-01,Non-URM female,20,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,6e6ecb19702d73a9213d5b970b6ab18d,2015-01-01,Non-URM female,3,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,3d0533a77dc8652d5aab57a356212271,2015-01-01,Non-URM male,9,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,d84714daedbf47e3b6e1bb3f23209d59,2016-01-01,Non-URM male,7,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,2e24f10df28b80262656aa775730eb5f,2017-08-01,Non-URM female,9,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,0944c1b6b105b30aa22d8bfa49b4b234,2019-08-01,Non-URM male,7,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,8639e57af35aec623dc6334f93f567b3,2019-08-01,Non-URM male,0,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,71685d0482a4808c6d310bef8515eea9,2015-08-01,Non-URM male,5,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,b8bfa0894886f7814c4cf6f4bf18f1b5,2018-08-01,Non-URM male,3,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,8dce790bf264981019fc28e97fb6bada,2014-08-01,Non-URM female,9,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,6fa040cf494fefa6b383c31645c16f68,2018-08-01,Non-URM male,12,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,294fa856b7938858c4c8ef784cda84ba,2015-01-01,Non-URM male,8,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,e46dcd46153b1526bb5d176da7d65586,2014-08-01,Non-URM male,16,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,158abd1b7d0c0a485e7d02b6527182e0,2015-01-01,Non-URM male,42,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,7e2c05b80b13d9d4b99648ddfa478dff,2018-01-01,Non-URM male,10,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,42ef821d032cf0e98365b51a4b2a7e2b,2018-01-01,Non-URM male,35,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,5d56c109ae1e1ab9ae3733480d9da385,2017-08-01,Non-URM male,23,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,eedb1ea342dcb79385e2d47a044511ea,2015-01-01,Non-URM male,10,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,90395c68472db30dfb24fa03a72eef14,2015-01-01,Non-URM male,7,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,26e073f82061557953dc8af13d05e009,2018-01-01,Non-URM female,9,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,f7dce965cd895207910d8af8de79e0fa,2019-01-01,Non-URM male,3,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,b2dd845e6418bc8a5cbdedf04e1a3b67,2016-08-01,Non-URM male,33,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,ac29f72ae5dbd04cbe311ebaaecf69fa,2015-01-01,Non-URM male,14,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,1ca8926339a1d5c14e8f29b8c475ea3c,2015-01-01,Non-URM female,10,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,0a27aef2ccd080cfeb3b729b8b4e580a,2017-08-01,Non-URM male,30,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,5c7bfcc69614bfec78aa7c1dee9e649f,2017-01-01,Non-URM male,9,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,a16d7a9c66875c60dfbc62469b9924eb,2018-08-01,Non-URM male,7,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,37d90ff78bc9449666af5dd0db64d830,2014-08-01,Non-URM male,28,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,07169329afc3fcd25e2b3c2ba3b58397,2014-08-01,Non-URM female,8,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,3ecec91964cd3083bd21316244f2c667,2014-08-01,Non-URM male,4,26-50,101-289,1,South
63b8987747cd39ade345538e2ee46632,b6ff2dcbd2db05c20f24a327100724d2,2016-01-01,Non-URM male,15,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,83e456cacd3f0455a44809baf1fbd4a6,2017-08-01,Non-URM male,26,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,4c7fa67c0de53c57f1789850a7d2a529,2017-08-01,Non-URM male,1,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,3f2494564ca7154ac748ead21ce3fe00,2018-01-01,Non-URM male,6,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,0046f2bf72144e99559917345cb5741e,2016-08-01,Non-URM male,28,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,a0b5037e8664142f8134b1a268b55fc1,2017-01-01,Non-URM male,9,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,657e3d78f10db9dd85f9f31ec25abd02,2014-08-01,Non-URM male,2,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,3d3d1108509875dd981c1fd8f5937da5,2018-08-01,Non-URM female,17,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,fdc47e0ab241715021344dbf66baf865,2016-08-01,Non-URM male,29,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,2259eca9ec71ed6ee2404ebe4f7be0d5,2018-01-01,Non-URM male,11,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,375db08b1866b842bc22b4a992640a70,2018-08-01,Non-URM male,5,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,c3f9ce3309c5b45fce8696d0b791cd97,2015-01-01,Non-URM male,21,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,061fb625c9bce7e86d94b42914ab6599,2015-08-01,Non-URM male,21,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,3a8e76cb8068337332543cf7cd46ce8a,2015-01-01,Non-URM female,25,101-289,101-289,1,South
63b8987747cd39ade345538e2ee46632,6cb1fd212fe13a711212fb7d30e469cc,2018-01-01,Non-URM male,20,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,92a61732013f9b82bfbdcfc220d44ba8,2018-01-01,Non-URM male,51,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,1097d2043bbaa4b0d4cd2e275649d777,2015-01-01,Non-URM male,25,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,264ae8e498bc1101041dffae66200dd7,2017-01-01,Non-URM male,17,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,24254581988b8f39af36b86a7d55ea2a,2017-08-01,Non-URM male,4,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,f18fc4034d1ab1455eefc958949ff5c4,2014-08-01,Non-URM male,28,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,edf9baacff103af660389f2c88102458,2018-08-01,Non-URM female,7,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,fa4cc21f48d57e8c8b190b8c15d160fd,2015-08-01,Non-URM male,4,1-10,101-289,1,South
63b8987747cd39ade345538e2ee46632,c537f92b678df9c6a90df05eb32b5004,2016-08-01,Non-URM male,7,Unranked,101-289,1,South
63b8987747cd39ade345538e2ee46632,93ce4a6b31b29fafa801c3d737cd512a,2015-08-01,Non-URM female,0,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,6cdaab6804b32e624f4ea4b6bddc82d7,2017-08-01,Non-URM male,7,51-100,101-289,1,South
63b8987747cd39ade345538e2ee46632,29bd1559ecef5c753c3b5a8293be49ed,2015-08-01,Non-URM male,8,11-25,101-289,1,South
63b8987747cd39ade345538e2ee46632,a7f8a7b39ccb0d1959485906e84c7adf,2016-01-01,Non-URM male,20,Unranked,101-289,1,South
